2025-08-12 23:34:14.403 [RMI TCP Connection(4)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-08-12 23:34:25.098 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-08-12 23:34:25.104 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-08-12 23:34:25.110 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-08-12 23:34:25.120 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-08-12 23:34:27.655 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Starting LearningCenterWebManagerApplication using Java 21.0.2 with PID 97588 (/Users/Ivy/Desktop/java_Phase3/learning_center_parent/learning_center_web_manager/target/classes started by Ivy in /Users/Ivy/Desktop/java_Phase3/learning_center_parent)
2025-08-12 23:34:27.656 [main] INFO  com.bilin.LearningCenterWebManagerApplication-No active profile set, falling back to 1 default profile: "default"
2025-08-12 23:34:28.879 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-08-12 23:34:28.888 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-08-12 23:34:28.889 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-08-12 23:34:28.889 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-08-12 23:34:28.921 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-08-12 23:34:28.921 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1230 ms
2025-08-12 23:34:29.618 [main] INFO  com.bilin.config.WebConfig-Adding interceptor
2025-08-12 23:34:30.023 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2025-08-12 23:34:30.066 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-08-12 23:34:30.074 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-08-12 23:34:30.085 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Started LearningCenterWebManagerApplication in 2.77 seconds (process running for 3.505)
2025-08-12 23:34:30.088 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Application started up
2025-08-12 23:34:30.377 [RMI TCP Connection(4)-192.168.71.52] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-12 23:34:30.377 [RMI TCP Connection(3)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-08-12 23:34:30.380 [RMI TCP Connection(4)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-08-12 23:34:30.383 [RMI TCP Connection(4)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2025-08-12 23:34:30.628 [RMI TCP Connection(3)-192.168.71.52] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2735aa8c
2025-08-12 23:34:30.633 [RMI TCP Connection(3)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
